user_id,institution,account_type,credit_type,total_credit_payments,payment_frequency,amount_to_pay_next_payment,account_opening_date,account_closing_date,maximum_credit_amount,current_balance,credit_limit,past_due_balance,number_of_payments_due,worst_delinquency,worst_delinquency_date,worst_delinquency_past_due_balance
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/20/14,3/3/14,977.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/22/14,2/26/14,494.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,1/22/14,2/26/14,1712.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,2/26/14,3/26/14,1712.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,2/26/14,3/26/14,494.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,3/26/14,5/5/14,494.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,3/26/14,5/5/14,1712.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,4/5/14,5/19/14,984.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,5/3/14,6/16/14,2022.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,6/23/14,8/11/14,310.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/5/14,8/25/14,342.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/22/14,9/8/14,1914.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/22/14,9/8/14,1389.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,MERCANCIA PARA HOGAR Y OFICINA,Crédito Prendario,Préstamo Personal ,0.0,Semanal,0.0,7/22/14,9/8/14,1008.0,0.0,0.0,0.0,0.0,0.0,,0.0
104,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,6/27/17,,0.0,0.0,7500.0,0.0,0.0,0.0,,0.0
104,FINANCIERA,Pagos Fijos,Préstamo Personal ,0.0,Semanal,0.0,10/26/11,2/21/12,1898.0,0.0,0.0,683.0,0.0,0.0,,0.0
104,FINANCIERA,Pagos Fijos,Préstamo Personal ,11.0,Semanal,0.0,10/26/11,10/26/11,1898.0,0.0,0.0,0.0,0.0,0.0,,0.0
105,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,10235.0,5/17/12,,10235.0,10235.0,0.0,10235.0,0.0,0.0,,0.0
105,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,11/21/12,,1675.0,0.0,0.0,0.0,0.0,0.0,,0.0
106,BANCOS,Pagos Fijos,Préstamo Personal ,10.0,Catorcenal,0.0,10/30/14,3/19/15,10003.0,0.0,10003.0,0.0,0.0,0.0,,0.0
106,BANCOS,Pagos Fijos,Préstamo Personal ,10.0,Catorcenal,0.0,3/19/15,8/9/15,11003.0,0.0,11003.0,0.0,0.0,0.0,,0.0
106,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Catorcenal,0.0,6/24/16,12/12/16,6228.0,0.0,0.0,0.0,0.0,0.0,,0.0
106,SOFOL EMPRESARIAL,Pagos Fijos,Grupo Solidario,20.0,Semanal,0.0,2/9/07,6/29/07,30000.0,0.0,30000.0,0.0,0.0,0.0,,0.0
106,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Préstamo Personal ,26.0,Semanal,0.0,8/12/05,1/31/06,6500.0,0.0,0.0,0.0,0.0,0.0,,0.0
106,MERCANCIA PARA HOGAR Y OFICINA,Revolvente,Línea de Crédito,0.0,Semanal,0.0,6/1/06,2/9/07,9121.0,0.0,9121.0,0.0,0.0,11.0,2/8/07,2240.0
106,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0.0,Semanal,0.0,9/30/05,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
106,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,826.0,7/17/15,,862.0,0.0,20000.0,0.0,0.0,0.0,,0.0
106,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,543.0,7/17/15,,698.0,0.0,20000.0,0.0,0.0,0.0,,0.0
106,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,1/11/17,,48407.0,48464.0,81000.0,0.0,0.0,0.0,,0.0
106,FINANCIERA,Revolvente,Línea de Crédito,0.0,Mensual,0.0,7/12/16,,1020.0,0.0,1500.0,0.0,0.0,0.0,,0.0
106,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,1/12/15,,2238.0,0.0,20000.0,0.0,0.0,0.0,,0.0
106,FONDOS Y FIDEIC,Pagos Fijos,Física Actividad Empresarial,12.0,Mensual,0.0,4/1/16,2/21/17,136567.0,0.0,100000.0,0.0,0.0,0.0,,0.0
106,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,9/15/15,1/31/17,241.0,0.0,500.0,0.0,0.0,0.0,,0.0
106,FINANCIERA,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,7/12/16,10/12/16,1261.0,0.0,1500.0,0.0,0.0,0.0,,0.0
106,FONDOS Y FIDEIC,Pagos Fijos,Física Actividad Empresarial,36.0,Mensual,0.0,12/14/11,9/21/16,100000.0,0.0,0.0,0.0,0.0,0.0,,0.0
106,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,9/9/15,6/30/16,440.0,0.0,5000.0,0.0,0.0,0.0,,0.0
106,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,7/17/15,6/30/16,260.0,0.0,20000.0,0.0,0.0,0.0,,0.0
106,FONDOS Y FIDEIC,Pagos Fijos,Física Actividad Empresarial,36.0,Mensual,0.0,12/14/11,4/1/16,100000.0,0.0,100000.0,0.0,0.0,0.0,,0.0
107,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/30/06,,1711.0,0.0,1.0,0.0,0.0,0.0,,0.0
107,AUTOMOTRIZ,Pagos Fijos,Compra de Automóvil,72.0,Mensual,3691.0,7/23/15,,280729.0,186377.0,280729.0,0.0,0.0,0.0,,0.0
107,COMUNICACIONES,Revolvente,Línea de Crédito,0.0,Mensual,0.0,1/21/11,12/31/14,1105.0,0.0,1200.0,0.0,0.0,0.0,,0.0
107,TIENDA COMERCIAL,Pagos Fijos,Línea de Crédito,12.0,Mensual,0.0,4/17/10,2/5/12,2332.0,0.0,200.0,0.0,0.0,0.0,,0.0
108,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1.0,Mensual,0.0,11/2/16,,268.0,0.0,740.0,0.0,0.0,0.0,,0.0
108,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,1/1/13,3/31/17,1413.0,0.0,0.0,0.0,0.0,0.0,,0.0
108,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,5/10/11,12/29/12,2125.0,0.0,0.0,0.0,0.0,0.0,,0.0
108,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,11/7/07,5/31/13,1182.0,0.0,1200.0,0.0,0.0,0.0,,0.0
108,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,6/14/10,3/1/13,1734.0,0.0,1000.0,0.0,0.0,0.0,,0.0
108,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,3/31/08,3/1/13,1182.0,0.0,1200.0,0.0,0.0,0.0,,0.0
108,FINANCIERA,Revolvente,Línea de Crédito,0.0,Mensual,0.0,11/23/10,12/27/12,5357.0,0.0,5357.0,0.0,0.0,0.0,,0.0
109,SERVICIO DE TELEVISION DE PAGA,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,470.0,10/25/16,,3000.0,470.0,0.0,0.0,0.0,0.0,,0.0
109,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,689.0,11/1/17,,19325.0,23433.0,49000.0,0.0,0.0,0.0,,0.0
109,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,3/29/14,3/31/17,1091.0,0.0,0.0,0.0,21.0,0.0,,0.0
109,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,5/12/16,1/31/17,566.0,0.0,0.0,0.0,0.0,0.0,,0.0
110,SERVICIO DE TELEVISION DE PAGA,Pagos Fijos,Línea de Crédito,18.0,Mensual,390.0,5/26/16,,390.0,390.0,0.0,0.0,0.0,0.0,,0.0
110,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,11/11/10,12/7/10,5100.0,0.0,5100.0,0.0,0.0,0.0,,0.0
110,TIENDA COMERCIAL,Pagos Fijos,Línea de Crédito,18.0,Mensual,0.0,7/28/12,9/30/14,9127.0,0.0,11478.0,0.0,5.0,0.0,,0.0
110,TIENDA DEPARTAMENTAL,Pagos Fijos,Tarjeta de Crédito,18.0,Mensual,9040.0,7/28/12,,9040.0,9040.0,11046.0,8537.0,3.0,13.0,12/31/13,8537.0
110,TIENDA DEPARTAMENTAL,Pagos Fijos,Línea de Crédito,18.0,Mensual,9127.0,7/28/12,,9127.0,9127.0,14406.0,9127.0,2.0,13.0,1/31/14,9127.0
110,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,4/20/17,9/6/17,2715.0,0.0,0.0,0.0,0.0,0.0,,0.0
110,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,4/20/17,5/31/17,2715.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,MERCANCIA PARA HOGAR Y OFICINA,Pagos Fijos,Crédito al Consumo,26.0,Semanal,0.0,7/18/01,12/19/01,6465.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,BANCOS,Pagos Fijos,Préstamo Personal ,10.0,Catorcenal,0.0,11/16/16,4/6/17,7197.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,11/27/15,12/30/15,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0
111,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,12/31/15,4/30/16,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0
111,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Grupo Solidario,16.0,Semanal,0.0,4/22/16,8/12/16,10000.0,0.0,10000.0,0.0,0.0,0.0,,0.0
111,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,7/31/02,,11014.0,0.0,11014.0,0.0,0.0,0.0,,0.0
111,MERCANCIA PARA HOGAR Y OFICINA,Sin Límite Preestablecido,Crédito Personal al Consumo,0.0,Semanal,0.0,2/17/08,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,GOBIERNO,Sin Límite Preestablecido,Crédito Fiscal,0.0,Anual,0.0,4/27/04,5/29/15,1657.0,0.0,0.0,0.0,1.0,1.0,8/29/14,1657.0
111,GOBIERNO,Sin Límite Preestablecido,Crédito Fiscal,0.0,Anual,1028.0,5/1/16,,842.0,1028.0,0.0,1028.0,2.0,1.0,7/31/17,1028.0
111,GOBIERNO,Sin Límite Preestablecido,Crédito Fiscal,0.0,Bimestral,0.0,1/1/08,6/30/15,2898.0,0.0,0.0,0.0,0.0,1.0,3/31/14,2898.0
111,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,805.0,7/8/15,,805.0,805.0,696.0,597.0,0.0,0.0,,0.0
111,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,1500.0,10/21/15,,14300.0,20007.0,14300.0,20007.0,0.0,0.0,,0.0
111,FINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,1531.0,7/26/17,,23000.0,10433.0,0.0,0.0,0.0,0.0,,0.0
111,FINANCIERA,Revolvente,Línea de Crédito,0.0,Mensual,15122.0,3/31/17,,500000.0,475165.0,500000.0,0.0,0.0,0.0,,0.0
111,FINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,4/5/17,7/26/17,19000.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,FINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,1/3/17,4/5/17,12000.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,FINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,8/27/16,12/17/16,10000.0,0.0,0.0,0.0,0.0,0.0,,0.0
111,FINANCIERA,Pagos Fijos,Préstamo Personal ,16.0,Semanal,0.0,12/24/15,4/15/16,7000.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,KONFIO,Pagos Fijos,Préstamo Personal ,48.0,Quincenal,2369.0,12/13/16,,65000.0,65751.0,0.0,0.0,0.0,0.0,,0.0
112,KONFIO,Pagos Fijos,Préstamo Personal ,6.0,Quincenal,0.0,10/15/14,1/14/15,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,KONFIO,Pagos Fijos,Préstamo Personal ,13.0,Quincenal,0.0,1/19/15,5/4/15,12000.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,KONFIO,Pagos Fijos,Préstamo Personal ,13.0,Quincenal,0.0,5/6/15,10/6/15,15000.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,KONFIO,Pagos Fijos,Préstamo Personal ,18.0,Quincenal,0.0,10/13/15,6/21/16,20000.0,0.0,0.0,0.0,1.0,1.0,4/30/16,1711.0
112,KONFIO,Pagos Fijos,Préstamo Personal ,24.0,Quincenal,0.0,6/22/16,12/13/16,40000.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,COMPANIA DE FINANCIAMIENTO AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,60.0,Mensual,0.0,5/20/02,11/21/06,120749.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,COMPANIA DE FINANCIAMIENTO AUTOMOTRIZ,Pagos Fijos,Arrendamiento Automotriz,60.0,Mensual,0.0,5/20/02,11/21/06,120749.0,0.0,0.0,0.0,0.0,0.0,,0.0
112,TELEFONIA CELULAR,Revolvente,Línea de Crédito,0.0,Mensual,0.0,2/24/12,12/31/16,384.0,0.0,499.0,0.0,0.0,1.0,12/31/12,200.0
112,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,3354.0,12/29/16,,2366.0,3354.0,0.0,0.0,0.0,0.0,,0.0
112,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,8/7/16,,374.0,0.0,20000.0,0.0,0.0,0.0,,0.0
112,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,367.0,4/21/16,,7000.0,5087.0,7000.0,0.0,0.0,0.0,,0.0
112,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,331.0,8/28/14,,1435.0,331.0,20000.0,0.0,0.0,0.0,,0.0
112,BANCO,Pagos Fijos,Compra de Automóvil,60.0,Mensual,6537.0,12/22/16,,158000.0,173233.0,0.0,0.0,0.0,0.0,,0.0
112,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0.0,Mensual,463.0,3/1/16,,3359.0,1769.0,3500.0,0.0,0.0,0.0,,0.0
112,SERVICIOS,Sin Límite Preestablecido,Otros (Múltiples Créditos),1.0,Mensual,0.0,3/25/11,,314.0,0.0,740.0,0.0,0.0,0.0,,0.0
112,COBRANZA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,3/30/16,5/29/16,1400.0,0.0,1400.0,0.0,0.0,0.0,,0.0
112,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,3/30/16,5/29/16,1400.0,0.0,1400.0,0.0,0.0,0.0,,0.0
112,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,5/31/16,7/12/16,1820.0,0.0,1820.0,0.0,0.0,0.0,,0.0
112,COMUNICACIONES,Revolvente,Línea de Crédito,0.0,Mensual,0.0,7/15/08,10/5/13,1132.0,0.0,2954.0,0.0,0.0,0.0,,0.0
112,BANCO,Pagos Fijos,Préstamo Personal ,0.0,Mensual,0.0,2/29/12,3/22/13,97000.0,0.0,97000.0,0.0,0.0,0.0,,0.0
112,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,1/2/08,2/1/13,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
113,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,1066.0,6/27/03,,7288.0,6222.0,12000.0,0.0,0.0,0.0,,0.0
113,TIENDA DEPARTAMENTAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,330.0,8/2/03,,5197.0,4963.0,13400.0,0.0,0.0,0.0,,0.0
113,TIENDA COMERCIAL,Revolvente,Tarjeta de Crédito,0.0,Mensual,550.0,8/2/03,,10941.0,8882.0,18100.0,0.0,0.0,0.0,,0.0
113,BANCOS,Revolvente,Tarjeta de Crédito,0.0,Mensual,1010.0,3/6/08,,12556.0,10096.0,12600.0,0.0,3.0,13.0,1/31/11,10220.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,30041.0,5/20/15,,20000.0,30041.0,20000.0,30041.0,0.0,0.0,,0.0
113,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,12/26/16,,355.0,0.0,20000.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,635.0,2/22/08,,17770.0,14970.0,17200.0,0.0,0.0,0.0,,0.0
113,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,0.0,9/30/15,,608.0,0.0,10000.0,0.0,0.0,0.0,,0.0
113,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,0.0,Mensual,592.0,4/27/12,,2000.0,592.0,20000.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,9/29/04,,9619.0,0.0,10000.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,11/23/04,,17068.0,0.0,16120.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,8/1/05,,10261.0,0.0,10490.0,0.0,0.0,0.0,,0.0
113,BANCO,Pagos Fijos,Línea de Crédito,36.0,Mensual,69174.0,10/8/15,9/30/16,70000.0,69174.0,0.0,69174.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,2/22/08,12/23/15,17341.0,0.0,17200.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,4/29/04,10/16/15,15007.0,0.0,3000.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,11/8/07,3/20/14,7337.0,0.0,7000.0,0.0,0.0,0.0,,0.0
113,TIENDA COMERCIAL,Revolvente,Línea de Crédito,0.0,Mensual,0.0,4/1/08,8/28/13,574.0,0.0,10000.0,0.0,0.0,0.0,,0.0
113,BANCO,Pagos Fijos,Línea de Crédito,0.0,Mensual,0.0,2/1/08,5/5/13,19638.0,0.0,1.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,5/1/10,3/21/12,8140.0,0.0,1.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,6/1/08,3/7/12,10050.0,0.0,6000.0,0.0,0.0,0.0,,0.0
113,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,4/29/04,2/4/11,15007.0,0.0,15000.0,0.0,0.0,0.0,,0.0
114,TIENDA COMERCIAL,Pagos Fijos,Aparatos - Muebles,1.0,Mensual,4273.0,8/30/14,,4273.0,4273.0,4273.0,4273.0,0.0,0.0,,0.0
114,BANCO,Revolvente,Préstamo de Nomina,900.0,Mensual,0.0,11/14/16,,2750.0,0.0,2750.0,0.0,0.0,0.0,,0.0
114,BANCO,Revolvente,Tarjeta de Crédito,0.0,Mensual,0.0,12/28/12,9/9/16,6188.0,0.0,3900.0,4535.0,0.0,0.0,,0.0
114,BANCO,Pagos Fijos,Préstamo Personal ,19.0,Quincenal,0.0,2/20/13,9/9/16,3600.0,0.0,0.0,4093.0,0.0,0.0,,0.0
114,BANCO,Pagos Fijos,Línea de Crédito,0.0,Mensual,0.0,10/12/12,8/27/14,3745.0,0.0,7000.0,6308.0,0.0,0.0,,0.0
115,SOFOL PRESTAMO PERSONAL,Pagos Fijos,Préstamo Personal ,1.0,Una sola exhibición,2650.0,6/29/15,2/5/16,2000.0,2650.0,2000.0,2650.0,2.0,9.0,2/29/16,2650.0
115,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Catorcenal,0.0,12/2/14,4/21/15,6005.0,0.0,6005.0,0.0,0.0,0.0,,0.0
115,BANCOS,Pagos Fijos,Préstamo Personal ,10.0,Catorcenal,0.0,4/21/15,9/17/15,9196.0,0.0,9196.0,0.0,1.0,1.0,7/29/15,1150.0
115,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,5983.0,3/16/16,,2000.0,5983.0,0.0,5983.0,12.0,6.0,9/30/16,5983.0
115,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo de Nomina,12.0,Quincenal,908.0,11/8/16,,5449.0,5449.0,0.0,4086.0,5.0,9.0,3/31/17,4086.0
115,SOCIEDAD FINANCIERA DE OBJETO MULTIPLE,Pagos Fijos,Préstamo Personal ,1.0,Mensual,3447.0,10/28/16,,2385.0,3447.0,0.0,3447.0,3.0,5.0,3/31/17,3447.0
115,TIENDA DEPARTAMENTAL,Revolvente,Crédito al Consumo,0.0,Quincenal,983.0,9/27/16,,1108.0,6645.0,1500.0,6645.0,13.0,6.0,4/15/17,6645.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,12.0,Mensual,790.0,12/9/16,,9480.0,4648.0,0.0,0.0,0.0,0.0,,0.0
115,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,2573.0,8/27/15,,774.0,2573.0,0.0,2573.0,0.0,0.0,,0.0
115,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,2103.0,8/27/15,,513.0,2103.0,0.0,2103.0,0.0,0.0,,0.0
115,GUBERNAMENTALES,Pagos Fijos,Préstamo Personal ,37.0,Mensual,2200.0,6/5/07,,79199.0,50674.0,0.0,50319.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,9/18/15,1/10/17,3438.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,10/14/16,10/15/16,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,10/28/16,10/29/16,2385.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,7/15/16,12/9/16,9120.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,5214.0,11/12/15,,2000.0,5214.0,0.0,5214.0,0.0,0.0,,0.0
115,COBRANZA,Pagos Fijos,Préstamo Personal ,1.0,Mensual,0.0,10/14/16,10/28/16,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,2/15/16,7/15/16,9480.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,FINANCIERA,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,8/6/15,2/15/16,9480.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,COMUNICACIONES,Sin Límite Preestablecido,Línea de Crédito,1.0,Mensual,0.0,6/25/15,9/30/15,1240.0,0.0,0.0,0.0,0.0,0.0,,0.0
115,BANCO,Pagos Fijos,Mejoras a la Casa,1.0,Mensual,0.0,3/1/14,7/31/15,14341.0,0.0,14341.0,0.0,0.0,0.0,,0.0
115,MICROFINANCIERA,Sin Límite Preestablecido,Préstamo Personal ,0.0,Mensual,0.0,10/15/07,2/12/13,20000.0,0.0,20000.0,0.0,0.0,0.0,,0.0
116,SERVICIOS,Hipoteca,Hipotecario O Vivienda,360.0,Mensual,3357.0,8/28/09,,260383.0,220523.0,260383.0,0.0,0.0,0.0,,0.0
116,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,0.0,11/4/13,12/4/13,16569.0,0.0,16569.0,0.0,0.0,0.0,,0.0
116,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,4845.0,3/16/16,,6259.0,6259.0,21609.0,4472.0,4.0,13.0,5/31/17,4472.0
116,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,12.0,Mensual,2317.0,2/11/16,,3005.0,3005.0,21609.0,2123.0,5.0,13.0,5/31/17,2123.0
116,TIENDA DEPARTAMENTAL,Pagos Fijos,Aparatos - Muebles,18.0,Mensual,11113.0,9/13/15,,11113.0,11113.0,21609.0,11113.0,6.0,13.0,11/30/17,11113.0
116,GOBIERNO,Pagos Fijos,Crédito Fiscal,1.0,Mensual,3287.0,10/2/16,,3287.0,3287.0,0.0,3287.0,11.0,13.0,10/31/17,3287.0
116,BANCOS,Pagos Fijos,Préstamo Personal ,12.0,Mensual,0.0,7/19/15,8/12/15,5600.0,0.0,5600.0,0.0,0.0,0.0,,0.0
116,TIENDA DEPARTAMENTAL,Revolvente,Línea de Crédito,0.0,Mensual,937.0,2/11/16,,937.0,937.0,21609.0,937.0,2.0,13.0,11/30/17,937.0
116,TIENDA DEPARTAMENTAL,Revolvente,Préstamo Personal ,0.0,Mensual,0.0,10/13/13,,0.0,0.0,17946.0,0.0,0.0,0.0,,0.0
